0.03266811	-1.151824951	9.285232544	0.8473205566	9.394689789
0.037672993	-0.9124145508	9.304397583	1.019699097	9.40447239
0.042677876	-0.883682251	9.361846924	1.220825195	9.482377671
0.047743794	-1.008178711	9.543807983	1.460235596	9.707367467
0.052779194	-1.19972229	9.682678223	1.637405396	9.893163678
0.057814595	-1.41998291	9.922103882	1.848098755	10.19215217
0.062819477	-1.54447937	10.12800598	2.106674194	10.45944539
0.067854878	-1.510955811	10.29559326	2.298202515	10.65663938
0.072890278	-1.52532959	10.4679718	2.456222534	10.85993062
0.077925679	-1.47265625	10.53501892	2.518478394	10.93151744
0.082961079	-1.357727051	10.53979492	2.556777954	10.93013327
0.087996479	-1.22366333	10.44882202	2.542419434	10.82308321
0.09303188	-1.065643311	10.35784912	2.504104614	10.70939653
0.09806728	-0.9938201904	10.34347534	2.461013794	10.67856496
0.10310268	-0.907623291	10.24771118	2.398773193	10.56378139
0.108138081	-0.8310089111	10.20462036	2.446655273	10.52667918
0.113142964	-0.8022766113	10.2333374	2.456222534	10.554519
0.118208882	-0.8740997314	10.25250244	2.417922974	10.56996727
0.123244282	-1.01776123	10.24771118	2.446655273	10.5847789
0.128279682	-1.156616211	10.22377014	2.470596313	10.58144995
0.133284565	-1.233230591	10.17588806	2.547210693	10.56209439
0.138319966	-1.338577271	10.04660034	2.609451294	10.46590673
0.143324848	-1.31942749	9.936462402	2.552001953	10.34344662
0.148421284	-1.281112671	9.864639282	2.446655273	10.24394845
0.153456684	-1.29069519	9.831115723	2.451431274	10.21402201
0.158492085	-1.14225769	9.773651123	2.461013794	10.14325381
0.163496968	-0.9794464111	9.764083862	2.489746094	10.12400536
0.168532368	-0.9698791504	9.811965942	2.480163574	10.16693428
0.173537251	-1.056060791	9.845489502	2.508895874	10.21486595
0.178603169	-1.24760437	9.960403442	2.542419434	10.35519435
0.183638569	-1.45350647	10.0848999	2.662124634	10.53113454
0.18867397	-1.57321167	10.13278198	2.762680054	10.61982423
0.19370937	-1.55406189	10.15194702	2.786621094	10.64154095
0.19874477	-1.52053833	10.26686096	2.805786133	10.75141417
0.203780171	-1.48223877	10.34347534	2.743530273	10.8033084
0.208846089	-1.47265625	10.35305786	2.681274414	10.79554334
0.213881489	-1.46307373	10.30038452	2.662124634	10.73896706
0.218916889	-1.47744751	10.28601074	2.528045654	10.6946661
0.223921772	-1.52053833	10.30517578	2.360458374	10.68084493
0.228957173	-1.47265625	10.35784912	2.216812134	10.69429805
0.233992573	-1.434341431	10.38656616	2.178497314	10.7090589
0.239027973	-1.66418457	10.36262512	2.202438354	10.72400319
0.244063374	-2.138244629	10.2285614	2.279052734	10.69530924
0.249098774	-2.487792969	10.11842346	2.302993774	10.67124114
0.254134175	-2.717636108	10.0226593	2.259902954	10.6276247
0.259169575	-2.866073608	9.998718262	2.231170654	10.63799169
0.264204975	-2.875656128	9.946044922	2.393981934	10.62658728
0.269240376	-2.732009888	9.922103882	2.513687134	10.59389666
0.274275776	-2.530899048	9.907730103	2.451431274	10.5156113
0.279311177	-2.329772949	9.974777222	2.336517334	10.50634741
0.284346577	-2.181335449	10.12321472	2.298202515	10.60751787
0.289381977	-1.989807129	10.32432556	2.283843994	10.75950622
0.294417378	-1.81741333	10.4679718	2.336517334	10.87845293
0.299452778	-1.66418457	10.52064514	2.231170654	10.88262868
0.304488179	-1.52532959	10.53022766	2.178497314	10.86085519
0.309523579	-1.44871521	10.51107788	2.135406494	10.82319245
0.314528462	-1.37210083	10.41529846	2.125823975	10.71821955
0.31959438	-1.39604187	10.27165222	2.068359375	10.57042491
0.32462978	-1.606735229	10.30038452	2.082733154	10.63095935
0.329634663	-1.82220459	10.30995178	2.197647095	10.69790578
0.334639546	-1.89402771	10.21418762	2.365249634	10.65417175
0.339674946	-1.736022949	10.15194702	2.326934814	10.55890286
0.344710347	-1.54447937	10.15194702	2.197647095	10.50129028
0.349776264	-1.410400391	10.24771118	2.164138794	10.56826904
0.354811665	-1.185348511	10.29559326	2.106674194	10.5755552
0.359847065	-0.9363555908	10.33868408	2.058792114	10.58318361
0.364882466	-0.8645324707	10.4967041	2.068359375	10.73342088
0.369917866	-0.9363555908	10.65951538	2.097091675	10.90411956
0.374953266	-0.9124145508	10.82710266	2.140197754	11.07425387
0.379988667	-0.7639770508	10.9372406	2.135406494	11.16990841
0.385024067	-0.586807251	10.98991394	2.001327515	11.18605663
0.390059468	-0.5149688721	10.92286682	1.900772095	11.09897054
0.395094868	-0.7113037109	10.80316162	1.857681274	10.98477281
0.400130268	-0.9363555908	10.6738739	1.958236694	10.89233845
0.405165669	-1.084793091	10.55895996	1.996536255	10.80067445
0.410170552	-1.25239563	10.47755432	2.082733154	10.75571554
0.415175434	-1.606735229	10.54458618	2.178497314	10.88649376
0.420241352	-1.99937439	10.55895996	2.298202515	10.98957998
0.425276753	-2.214859009	10.56375122	2.480163574	11.07473032
0.430312153	-2.195709229	10.59246826	2.523269653	11.1080337
0.435347554	-1.97064209	10.60684204	2.465805054	11.06655876
0.440382954	-1.736022949	10.63557434	2.427490234	11.04635352
0.445418354	-1.42956543	10.57810974	2.255111694	10.90988505
0.450453755	-1.089584351	10.55895996	2.077941895	10.81649999
0.455489155	-0.8501586914	10.62120056	1.986968994	10.8388522
0.460524555	-0.8070678711	10.68824768	1.891189575	10.88423608
0.465559956	-0.8597412109	10.76963806	1.972595215	10.98250385
0.470595356	-1.084793091	10.91329956	2.010910034	11.1499167
0.475630757	-1.21887207	11.07131958	1.982177734	11.31321329
0.480666157	-1.27154541	11.17666626	1.905563354	11.40902573
0.485701557	-1.36730957	11.19581604	1.828948975	11.42632428
0.490736958	-1.62588501	11.23890686	1.795425415	11.49695968
0.495772358	-1.989807129	11.23890686	1.900772095	11.57088131
0.500807759	-2.243591309	11.09526062	2.063583374	11.5063846
0.505843159	-2.334564209	10.84625244	2.149765015	11.30101198
0.510878559	-2.234008789	10.56375122	2.106674194	11.00098683
0.51591396	-2.018539429	10.32911682	2.058792114	10.72398157
0.52094936	-1.68812561	10.17588806	2.039642334	10.51468529
0.525984761	-1.386459351	10.12800598	2.010910034	10.41837482
0.531020161	-1.34815979	10.2285614	2.063583374	10.52137726
0.536025044	-1.46307373	10.47276306	2.216812134	10.80433278
0.541090962	-1.69291687	10.7313385	2.432281494	11.13299541
0.546126362	-1.87008667	10.9994812	2.528045654	11.44014098
0.551161763	-1.932342529	11.15750122	2.609451294	11.62037079
0.556166645	-1.97543335	11.19102478	2.571151733	11.65127434
0.561202046	-1.884460449	11.03779602	2.566360474	11.48783436
0.566237446	-1.65461731	10.77922058	2.566360474	11.20337274
0.571272847	-1.40562439	10.49191284	2.465805054	10.86904824
0.576308247	-1.305053711	10.29559326	2.403549194	10.65267359
0.581343647	-1.34815979	10.12800598	2.379608154	10.49078524
0.586379048	-1.54447937	10.04660034	2.451431274	10.45605615
0.591414448	-1.74559021	10.1710968	2.504104614	10.61926717
0.596449848	-1.764755249	10.30517578	2.437072754	10.73547077
0.601485249	-1.764755249	10.49191284	2.365249634	10.89903675
0.606520649	-1.764755249	10.5254364	2.231170654	10.90308649
0.61155605	-1.61151123	10.48234558	2.226379395	10.83666473
0.61659145	-1.35295105	10.35305786	2.207229614	10.67183893
0.62162685	-1.113525391	10.32911682	2.034851074	10.58636916
0.626662251	-0.9985961914	10.39135742	1.891189575	10.60915178
0.631697651	-1.051269531	10.4967041	1.795425415	10.70091197
0.636733052	-1.32901001	10.59246826	1.761901855	10.81993298
0.641768452	-1.79347229	10.65951538	1.771484375	10.95353678
0.646803852	-2.195709229	10.7026062	1.761901855	11.06667144
0.651839253	-2.320205688	10.67866516	1.757125854	11.06818573
0.656844136	-2.04725647	10.5254364	1.608673096	10.84268876
0.661879536	-1.61630249	10.33868408	1.402770996	10.55786857
0.666914936	-1.19972229	10.28601074	1.139419556	10.41823533
0.671950337	-0.9555053711	10.16630554	0.9143676758	10.25196699
0.676985737	-0.8740997314	9.984344482	0.8090209961	10.05513302
0.682021138	-1.127883911	9.764083862	0.761138916	9.858437414
0.687056538	-1.77432251	9.634796143	0.8329620361	9.832158605
0.692091938	-2.564407349	9.548599243	1.024490356	9.939895022
0.697127339	-3.115081787	9.548599243	1.311798096	10.12918044
0.702162739	-3.191696167	9.562973022	1.508117676	10.19371357
0.707198139	-2.794250488	9.673095703	1.436294556	10.17052399
0.71223354	-2.243591309	9.840698242	1.287857056	10.17504888
0.71726894	-1.74559021	9.998718262	1.134628296	10.21316961
0.722304341	-1.357727051	10.07054138	0.9526672363	10.20621386
0.727339741	-1.309844971	10.0848999	0.8281707764	10.20327235
0.732375141	-1.62109375	10.03222656	0.8569030762	10.19842133
0.737410542	-2.162185669	9.917312622	1.062805176	10.20576755
0.742445942	-2.703277588	9.759292603	1.196884155	10.19725618
0.747481343	-3.009735107	9.658737183	1.259124756	10.19485677
0.752516743	-3.000152588	9.562973022	1.235183716	10.09836855
0.757521626	-2.688903809	9.448043823	1.110687256	9.885816201
0.762557026	-2.181335449	9.491134644	0.8712615967	9.77747196
0.767592427	-1.66897583	9.630004883	0.5695953369	9.790143677
0.772627827	-1.19972229	9.725769043	0.3684844971	9.80641106
0.777663227	-0.7735443115	9.917312622	0.200881958	9.949463001
0.782698628	-0.5820159912	10.07533264	0.1625823975	10.09343864
0.787734028	-0.5772247314	10.08969116	0.1242675781	10.10695298
0.792769429	-0.7256622314	10.00828552	0.08596801758	10.03492677
0.797804829	-0.883682251	9.888580322	-0.04811096191	9.92810303
0.802840229	-1.127883911	9.807174683	-0.1726074219	9.873327235
0.80787563	-1.50138855	9.855056763	-0.2540130615	9.972002507
0.81291103	-1.87008667	10.08969116	-0.3401947021	10.26717217
0.81794643	-2.143035889	10.3769989	-0.3210449219	10.60083859
0.822981831	-2.190917969	10.67866516	-0.2779541016	10.90464441
0.828017231	-2.018539429	10.95639038	-0.2396392822	11.1433576
0.833052632	-1.77432251	11.10482788	-0.1630249023	11.24686622
0.838088032	-1.54447937	11.09526062	-0.220489502	11.20441165
0.843123432	-1.410400391	10.89414978	-0.2779541016	10.9885844
0.848158833	-1.338577271	10.6164093	-0.3354187012	10.70572003
0.853194233	-1.410400391	10.13278198	-0.2396392822	10.23327548
0.858199116	-1.82699585	9.644363403	-0.1582489014	9.817163644
0.863234516	-2.382446289	9.213409424	-0.03373718262	9.516517311
0.868269917	-3.028884888	8.887802124	0.1290588379	9.39062439
0.873305317	-3.416748047	8.710632324	0.3636932373	9.363842986
0.878340718	-3.593917847	8.677108765	0.7084655762	9.418619085
0.883376118	-3.608276367	8.772888184	0.9909820557	9.537571539
0.888411518	-3.416748047	9.026672363	1.081954956	9.712137133
0.893446919	-3.081558228	9.409744263	0.9957580566	9.95142313
0.898482319	-2.526107788	9.802383423	0.8521118164	10.15844653
0.90351772	-1.74559021	10.15672302	0.7228240967	10.33095264
0.90855312	-1.127883911	10.4679718	0.6797332764	10.55047833
0.91358852	-0.8310089111	10.69302368	0.5983276367	10.74194243
0.918623921	-0.8693237305	10.79837036	0.5887451172	10.84929247
0.923659321	-1.161407471	10.85583496	0.5648040771	10.93238417
0.928694722	-1.61630249	10.76486206	0.4163665771	10.89348659
0.933699604	-2.037689209	10.64993286	0.3684844971	10.84937916
0.938704487	-2.291473389	10.54937744	0.2870788574	10.79919576
0.943770405	-2.430328369	10.5254364	0.2344055176	10.80491802
0.948805805	-2.516525269	10.63078308	0.009353637695	10.92458401
0.953841206	-2.636230469	10.87498474	-0.244430542	11.19262036
0.958876606	-2.607513428	11.15270996	-0.3306274414	11.45824508
0.963912007	-2.425552368	11.32989502	-0.2827453613	11.59007206
0.968947407	-2.138244629	11.38256836	-0.3354187012	11.58652054
0.973982807	-1.92755127	11.36340332	-0.5269470215	11.53776677
0.979018208	-1.736022949	11.4400177	-0.7567901611	11.59571093
0.984053608	-1.50617981	11.53579712	-0.8142547607	11.66216976
0.989089009	-1.24760437	11.57409668	-0.7519989014	11.66540754
0.994124409	-1.09437561	11.6746521	-0.7615814209	11.75053896
0.999159809	-0.9842376709	11.67944336	-0.7951049805	11.74777906
1.00419521	-0.907623291	11.62197876	-0.7184906006	11.67948625
1.00923061	-0.9698791504	11.51184082	-0.6083526611	11.56863162
1.014235493	-1.080001831	11.25805664	-0.5077972412	11.32113516
1.019240376	-1.209289551	11.00906372	-0.512588501	11.08713724
1.024306294	-1.30027771	10.7313385	-0.4742736816	10.82022568
1.029341694	-1.185348511	10.40093994	-0.4311828613	10.47714281
1.034407612	-0.7783355713	10.1423645	-0.4311828613	10.18132028
1.039443013	-0.3282318115	9.984344482	-0.5077972412	10.0026361
1.044478413	-0.07922363281	10.00349426	-0.512588501	10.01693171
1.049513813	-0.1271209717	10.07533264	-0.3737182617	10.08306268
1.054549214	-0.194152832	10.20939636	-0.1917572021	10.21304265
1.059554097	-0.2899169922	10.290802	-0.1055755615	10.29542636
1.064589497	-0.4239959717	10.37220764	-0.1534576416	10.3820043
1.069624897	-0.4575195312	10.42967224	-0.2635803223	10.44302934
1.074660298	-0.4862365723	10.53501892	-0.2923126221	10.55028418
1.079695698	-0.4718780518	10.69302368	-0.2779541016	10.70703894
1.084731098	-0.4958190918	10.7888031	-0.1726074219	10.80156943
1.089766499	-0.5245513916	10.83668518	-0.1486663818	10.85039177
1.094801899	-0.586807251	10.81274414	-0.2635803223	10.83186287
1.0998373	-0.735244751	10.55895996	-0.368927002	10.59095498
1.1048727	-1.036911011	10.32432556	-0.4886474609	10.38776487
1.1099081	-1.41998291	10.0274353	-0.5317382812	10.1414277
1.114943501	-1.69291687	9.668319702	-0.3737182617	9.822527105
1.119978901	-1.712081909	9.318756104	-0.2492218018	9.47800355
1.125014302	-1.635467529	9.021881104	-0.3306274414	9.174879138
1.130049702	-1.62109375	8.854278564	-0.6083526611	9.021989071
1.135085102	-1.72644043	8.926116943	-0.833404541	9.129661734
1.140120503	-1.831787109	9.045822144	-0.8956604004	9.27278544
1.145155903	-1.889251709	9.222991943	-0.8573455811	9.453459359
1.150160786	-1.712081909	9.275665283	-0.6705932617	9.456155997
1.155226704	-1.81741333	9.759292603	-0.512588501	9.9402983
1.160262104	-2.004165649	10.03222656	-0.1486663818	10.2315371
1.165297505	-2.008956909	9.792816162	0.09075927734	9.997169274
1.170302388	-2.056838989	9.467193604	0.0237121582	9.688080492
